Id,Address_State,Application_Type,Emp_Length,Emp_Title,Grade,Home_Ownership,Issue_Date,Last_Credit_Pull_Date,Last_Payment_Date,Loan_Status,Next_Payment_Date,Member_Id,Purpose,Sub_Grade,Term,Verification_Status,Annual_Income,Dti,Installment,Int_Rate,Loan_Amount,Total_Acc,Total_Payment,Emp_Length_Clean,Reliability_Score (%)
611873,NM,INDIVIDUAL,10+ years,B N S F Railroad,B,MORTGAGE,44510,44545,00:00.0,Fully Paid,44574,784596,Car,B4, 36 months,Not Verified,48000,0.2402,122.6,0.0999,3800,30,4414,10 years,80
781298,TX,INDIVIDUAL,9 years,,B,MORTGAGE,44358,44332,00:00.0,Fully Paid,44391,984137,Car,B2, 36 months,Not Verified,70000,0.2309,278.85,0.1114,8500,19,10038,9 years,65
707827,NY,INDIVIDUAL,5 years,Nutricap Labs,B,MORTGAGE,44266,44453,00:00.0,Fully Paid,44239,900219,Car,B3, 36 months,Not Verified,150000,0.0465,389.3,0.1037,12000,16,12843,5 years,75
831545,TX,INDIVIDUAL,9 years,Cudd Energy Services,B,MORTGAGE,44419,44268,00:00.0,Fully Paid,44268,1040782,Car,B1, 36 months,Not Verified,100000,0.1268,193.58,0.0999,6000,29,6699,9 years,65
497757,VA,INDIVIDUAL,8 years,Food Lion,B,MORTGAGE,44296,44212,00:00.0,Fully Paid,44329,638159,Car,B3, 36 months,Not Verified,45000,0.1,244.2,0.1062,7500,20,8792,8 years,65
456763,AZ,INDIVIDUAL,3 years,Data Doctors,B,MORTGAGE,44509,44332,00:00.0,Fully Paid,44419,567415,Car,B5, 36 months,Not Verified,29000,0.0691,117.14,0.1253,3500,9,3880,3 years,65
882693,CA,INDIVIDUAL,2 years,John Muir Health,B,MORTGAGE,44450,44453,00:00.0,Fully Paid,44514,1097939,Car,B2, 36 months,Not Verified,78000,0.2128,57.01,0.1065,1750,18,2052,2 years,65
444554,MA,INDIVIDUAL,6 years,"I-many, Inc.",C,MORTGAGE,44478,44514,00:00.0,Fully Paid,44358,542120,Car,C1, 36 months,Not Verified,150000,0.025,319.52,0.1287,9500,17,11012,6 years,65
696646,FL,INDIVIDUAL,2 years,tyco electronics,C,MORTGAGE,44266,44243,00:00.0,Fully Paid,44300,887830,Car,C4, 36 months,Not Verified,57600,0.1429,136.33,0.138,4000,17,4908,2 years,65
427684,PA,INDIVIDUAL,< 1 year,Prostar Packaging,C,MORTGAGE,44386,44327,00:00.0,Fully Paid,44388,505430,Car,C4, 36 months,Not Verified,15000,0.1528,122.13,0.1347,3600,7,4242,1 year,70
458516,FL,INDIVIDUAL,< 1 year,walmart,C,MORTGAGE,44539,44542,00:00.0,Fully Paid,44573,570794,Car,C5, 36 months,Not Verified,100000,0.0895,343.06,0.1426,10000,17,12350,1 year,70
495428,WI,INDIVIDUAL,3 years,"Hennes Services, Inc.",C,MORTGAGE,44265,44392,00:00.0,Fully Paid,44541,634592,Car,C2, 36 months,Not Verified,53000,0.1915,215.97,0.1311,6400,27,7438,3 years,65
970187,GA,INDIVIDUAL,9 years,Floor Productions llc,C,MORTGAGE,44450,44332,00:00.0,Fully Paid,44241,1191431,Car,C5, 36 months,Not Verified,48000,0.118,196.77,0.1596,5600,31,6969,9 years,65
364302,VA,INDIVIDUAL,10+ years,PHILIP MORRIS,C,MORTGAGE,44538,44541,00:00.0,Fully Paid,44572,374794,Car,C5, 36 months,Not Verified,130000,0.1106,202.28,0.1304,6000,32,7282,10 years,80
572542,NY,INDIVIDUAL,10+ years,Frontier Telephone,D,MORTGAGE,44418,44332,00:00.0,Fully Paid,44240,736455,Car,D4, 36 months,Not Verified,50000,0.1586,140.53,0.1595,4000,55,4995,10 years,80
366128,CA,INDIVIDUAL,5 years,Hacienda La Puente USD,A,OTHER,44538,44236,00:00.0,Fully Paid,44264,377327,Car,A4, 36 months,Not Verified,55000,0.0676,127.79,0.0932,4000,22,4059,5 years,75
472180,MN,INDIVIDUAL,10+ years,"Babcock, Langbein and Co",A,OWN,44206,44242,00:00.0,Fully Paid,44420,596143,Car,A1, 36 months,Not Verified,200000,0.0694,494.4,0.0705,16000,26,17719,10 years,80
986915,MI,INDIVIDUAL,10+ years,L3 Communcations C.P.S.,A,OWN,44480,44332,00:00.0,Fully Paid,44514,1210906,Car,A3, 36 months,Not Verified,53000,0.0335,93.34,0.0751,3000,8,3360,10 years,80
361916,NY,INDIVIDUAL,10+ years,KOIKE ARONSON INC,A,OWN,44508,44538,00:00.0,Fully Paid,44569,370824,Car,A3, 36 months,Not Verified,75000,0.1781,150.42,0.08,4800,27,4832,10 years,80
806215,VA,INDIVIDUAL,3 years,william edwards,A,OWN,44388,44267,00:00.0,Fully Paid,44511,998690,Car,A5, 36 months,Not Verified,42000,0.0177,220.95,0.0849,7000,16,7145,3 years,65
743687,CA,INDIVIDUAL,5 years,medx billing services,A,OWN,44327,44212,00:00.0,Fully Paid,44241,941999,Car,A1, 36 months,Not Verified,33600,0.1368,162.87,0.0542,5400,15,5856,5 years,75
880239,FL,INDIVIDUAL,7 years,Attila Contractor,A,OWN,44450,44299,00:00.0,Fully Paid,44299,1095196,Car,A1, 36 months,Not Verified,19200,0.0225,182.62,0.0603,6000,15,6422,7 years,65
620935,MA,INDIVIDUAL,7 years,Town Of Stoneham Police Dept,A,OWN,44510,44543,00:00.0,Fully Paid,44574,795814,Car,A4, 36 months,Not Verified,39600,0.0806,303.61,0.0654,9900,8,10930,7 years,65
778086,KY,INDIVIDUAL,< 1 year,"Sysco, Inc",A,OWN,44358,44332,00:00.0,Fully Paid,44421,980621,Car,A3, 36 months,Not Verified,41000,0.0808,30.88,0.0699,1000,12,1055,1 year,70
851757,VT,INDIVIDUAL,10+ years,the automaster,A,OWN,44419,44212,00:00.0,Fully Paid,44542,1063721,Car,A5, 36 months,Not Verified,40000,0.1161,157.82,0.0849,5000,29,5414,10 years,80
680433,AL,INDIVIDUAL,6 years,HARPER ELECTRI CONSTRUCTION,A,OWN,44238,44240,00:00.0,Fully Paid,44268,869236,Car,A3, 36 months,Not Verified,31577,0.0821,77.11,0.0692,2500,21,2736,6 years,65
469988,TX,INDIVIDUAL,10+ years,Fidelity Investments,A,OWN,44539,44302,00:00.0,Fully Paid,44420,593144,Car,A1, 36 months,Not Verified,109000,0.058,494.4,0.0705,16000,32,17738,10 years,80
836828,DE,INDIVIDUAL,10+ years,UFCW Local 27,A,OWN,44419,44513,00:00.0,Fully Paid,44543,1046913,Car,A2, 36 months,Not Verified,50000,0.2102,228.14,0.0599,7500,32,8163,10 years,80
474790,NY,INDIVIDUAL,< 1 year,,A,OWN,44206,44243,00:00.0,Fully Paid,44328,600698,Car,A1, 36 months,Not Verified,70000,0.0792,247.2,0.0705,8000,27,8664,1 year,70
735441,PA,INDIVIDUAL,4 years,Customized Distribution Services,A,OWN,44327,44332,00:00.0,Fully Paid,44361,932157,Car,A5, 36 months,Not Verified,120000,0.2412,220.95,0.0849,7000,46,7954,4 years,65
503367,WY,INDIVIDUAL,4 years,interstate brands corp.,B,OWN,44296,44481,00:00.0,Fully Paid,44512,647818,Car,B2, 36 months,Not Verified,58000,0.1128,485.78,0.1025,15000,11,17281,4 years,65
471662,CA,INDIVIDUAL,10+ years,,B,OWN,44539,44415,00:00.0,Fully Paid,44265,595463,Car,B4, 36 months,Not Verified,140000,0.242,799.2,0.1218,24000,11,24244,10 years,80
1043163,FL,INDIVIDUAL,5 years,Scooter Paints,B,OWN,44511,44332,00:00.0,Fully Paid,44575,1273265,Car,B3, 36 months,Not Verified,26000,0.0711,148.85,0.1171,4500,9,5358,5 years,75
564259,MI,INDIVIDUAL,10+ years,L3 Communications C.P.S.,B,OWN,44418,44332,00:00.0,Fully Paid,44482,726033,Car,B4, 36 months,Not Verified,50000,0.0151,59.35,0.1149,1800,5,2137,10 years,80
464477,PA,INDIVIDUAL,3 years,Walmart,B,OWN,44539,44390,00:00.0,Fully Paid,44298,582181,Car,B3, 36 months,Not Verified,24300,0.0099,149.11,0.1183,4500,4,5304,3 years,65
713402,FL,INDIVIDUAL,10+ years,UCF,C,OWN,44266,44332,00:00.0,Fully Paid,44330,906620,Car,C2, 36 months,Not Verified,49200,0.0402,134.9,0.1306,4000,30,4856,10 years,80
409503,NY,INDIVIDUAL,< 1 year,Town of Seneca Falls Highway,C,OWN,44356,44389,00:00.0,Fully Paid,44420,460293,Car,C3, 36 months,Not Verified,18720,0.2083,118.2,0.1316,3500,8,4256,1 year,70
472214,NY,INDIVIDUAL,10+ years,,D,OWN,44539,44240,00:00.0,Fully Paid,44240,596215,Car,D2, 36 months,Not Verified,130000,0.0788,782.98,0.1496,22600,10,28187,10 years,80
690606,AL,INDIVIDUAL,7 years,Nicholson MFG,D,OWN,44266,44332,00:00.0,Fully Paid,44542,881044,Car,D4, 36 months,Not Verified,36000,0.247,279.88,0.1565,8000,21,9490,7 years,65
391751,MS,INDIVIDUAL,2 years,McOpCo,D,OWN,44295,44515,00:00.0,Fully Paid,44511,428101,Car,D4, 36 months,Not Verified,22000,0.1975,138.77,0.1505,4000,12,4763,2 years,65
471174,TX,INDIVIDUAL,< 1 year,ICR,A,OWN,44206,44332,00:00.0,Fully Paid,44240,594840,Car,A1, 36 months,Not Verified,48000,0.0085,231.75,0.0705,7500,18,8344,1 year,70
749390,CA,INDIVIDUAL,1 year,MH Consulting Services,A,RENT,44327,44332,00:00.0,Fully Paid,44511,948621,Car,A4, 36 months,Not Verified,71040,0.0275,407.44,0.0749,13100,17,13488,1 year,70
399588,WA,INDIVIDUAL,1 year,State of Washington Dept of Corrections,A,RENT,44325,44332,00:00.0,Fully Paid,44389,442399,Car,A4, 36 months,Not Verified,42000,0.0997,185.3,0.0932,5800,27,6716,1 year,70
611147,TX,INDIVIDUAL,1 year,2Dialog,A,RENT,44510,44208,00:00.0,Fully Paid,44572,769311,Car,A5, 36 months,Not Verified,50000,0.0883,199.67,0.0691,10000,26,6778,1 year,70
485234,PA,INDIVIDUAL,1 year,Newark Board of Education,A,RENT,44237,44210,00:00.0,Fully Paid,44299,618122,Car,A5, 36 months,Not Verified,52300,0.0376,337.83,0.0788,10800,21,12163,1 year,70
584739,NJ,INDIVIDUAL,10+ years,pss,A,RENT,44449,44302,00:00.0,Fully Paid,44512,751369,Car,A3, 36 months,Not Verified,140000,0.0796,278.48,0.0714,9000,24,9865,10 years,80
883995,FL,INDIVIDUAL,10+ years,escambia county board of county commissi,A,RENT,44450,44483,00:00.0,Fully Paid,44544,1099330,Car,A4, 36 months,Not Verified,26400,0.1709,118.91,0.079,3800,10,4300,10 years,80
812053,WA,INDIVIDUAL,2 years,ArtsFund,A,RENT,44388,44391,00:00.0,Fully Paid,44453,1019162,Car,A2, 36 months,Not Verified,60000,0.0622,144.49,0.0599,4750,12,5201,2 years,65
743941,CO,INDIVIDUAL,2 years,Great southwestern construction,A,RENT,44327,44362,00:00.0,Fully Paid,44269,942327,Car,A2, 36 months,Not Verified,42000,0.1331,197.72,0.0599,6500,12,7112,2 years,65
386851,CA,INDIVIDUAL,2 years,Improvement Direct,A,RENT,44264,44298,00:00.0,Fully Paid,44328,416411,Car,A3, 36 months,Not Verified,23198,0.0895,188.02,0.08,6000,21,6769,2 years,65
760810,NY,INDIVIDUAL,2 years,TeleNav,A,RENT,44327,44512,00:00.0,Fully Paid,44573,961133,Car,A4, 36 months,Not Verified,110000,0.0693,99.53,0.0749,3200,17,3481,2 years,65
476925,NY,INDIVIDUAL,2 years,"Impact Technologies, LLC",A,RENT,44206,44513,00:00.0,Fully Paid,44512,604357,Car,A5, 36 months,Not Verified,84000,0.0913,190.63,0.0894,6000,4,6691,2 years,65
805646,CT,INDIVIDUAL,3 years,"CONNSACS, Inc.",A,RENT,44388,44212,00:00.0,Fully Paid,44420,1011709,Car,A1, 36 months,Not Verified,35000,0.1282,144.77,0.0542,4800,15,4966,3 years,65
685139,GA,INDIVIDUAL,3 years,Turner Broadcasting,A,RENT,44238,44301,00:00.0,Fully Paid,44269,874733,Car,A2, 36 months,Not Verified,47000,0.1006,121.31,0.0579,4000,13,4344,3 years,65
665503,CA,INDIVIDUAL,3 years,The Capital Group,A,RENT,44238,44484,00:00.0,Fully Paid,44269,850858,Car,A4, 36 months,Not Verified,65000,0.0414,130.25,0.0729,4200,8,4690,3 years,65
824461,TX,INDIVIDUAL,4 years,Booz & Company,A,RENT,44388,44451,00:00.0,Fully Paid,44481,1033127,Car,A1, 36 months,Not Verified,68500,0.0519,60.32,0.0542,2000,14,2099,4 years,65
687875,FL,INDIVIDUAL,4 years,tire kingdom,A,RENT,44266,44332,00:00.0,Fully Paid,44268,877916,Car,A2, 36 months,Not Verified,60000,0.2162,212.29,0.0579,7000,12,7552,4 years,65
383869,CA,INDIVIDUAL,4 years,,A,RENT,44264,44267,00:00.0,Fully Paid,44298,414464,Car,A4, 36 months,Not Verified,189996,0.0105,268.36,0.0932,8400,13,9661,4 years,65
596783,AZ,INDIVIDUAL,4 years,After Cool Fitness,A,RENT,44479,44482,00:00.0,Fully Paid,44543,766062,Car,A5, 36 months,Not Verified,8004,0.087,93.85,0.0788,3000,16,3379,4 years,65
772651,VA,INDIVIDUAL,5 years,Autozone,A,RENT,44358,44332,00:00.0,Fully Paid,44420,974641,Car,A3, 36 months,Not Verified,27000,0.052,52.49,0.0699,1700,5,1809,5 years,75
760712,FL,INDIVIDUAL,5 years,Waste Management,A,RENT,44327,44330,00:00.0,Fully Paid,44391,961022,Car,A4, 36 months,Not Verified,45600,0.2211,62.21,0.0749,2000,13,2239,5 years,75
772226,NH,INDIVIDUAL,6 years,City of Lebanon,A,RENT,44358,44302,00:00.0,Fully Paid,44361,974139,Car,A1, 36 months,Not Verified,39336,0.1293,105.56,0.0542,3500,10,3786,6 years,65
1001205,PA,INDIVIDUAL,6 years,"PPG Industries, Inc.",A,RENT,44511,44332,00:00.0,Fully Paid,44544,1227186,Car,A2, 36 months,Not Verified,69000,0.1108,128.96,0.0662,4200,15,4642,6 years,65
711860,CA,INDIVIDUAL,6 years,Mac Brown Excavating,A,RENT,44266,44332,00:00.0,Fully Paid,44239,904859,Car,A5, 36 months,Not Verified,40000,0.1923,140.31,0.0766,4500,16,4733,6 years,65
798531,NY,INDIVIDUAL,8 years,columbia pictures industries inc,A,RENT,44388,44362,00:00.0,Fully Paid,44422,1003659,Car,A3, 36 months,Not Verified,48000,0.1865,92.62,0.0699,3000,18,3334,8 years,65
475807,MD,INDIVIDUAL,9 years,BR Instrument Corp,A,RENT,44206,44332,00:00.0,Fully Paid,44240,602508,Car,A3, 36 months,Not Verified,70000,0.0211,156.1,0.0774,5000,16,5620,9 years,65
395902,LA,INDIVIDUAL,< 1 year,Lockheed Martin Corp.,A,RENT,44295,44301,00:00.0,Fully Paid,44359,435726,Car,A1, 36 months,Not Verified,42000,0.0657,111.77,0.0737,3600,16,4023,1 year,70
662938,CA,INDIVIDUAL,< 1 year,South Pacific Financial,A,RENT,44238,44420,00:00.0,Fully Paid,44451,847753,Car,A2, 36 months,Not Verified,42000,0.1631,194.1,0.0579,6400,12,6803,1 year,70
579754,VA,INDIVIDUAL,< 1 year,Inmotion Hosting,A,RENT,44449,44211,00:00.0,Fully Paid,44513,745351,Car,A4, 36 months,Not Verified,40000,0.2022,186.67,0.0751,6000,13,6720,1 year,70
1035631,MI,INDIVIDUAL,< 1 year,City of Troy,A,RENT,44541,44332,00:00.0,Fully Paid,44389,1265281,Car,A4, 36 months,Not Verified,53000,0.1723,156.46,0.079,5000,21,5185,1 year,70
652118,VA,INDIVIDUAL,9 years,Fire and Life Safety America,A,RENT,44207,44271,00:00.0,Fully Paid,44269,834068,Car,A1, 36 months,Not Verified,44000,0.0297,187,0.0542,6200,31,6732,9 years,65
471360,AR,INDIVIDUAL,1 year,"Tyson Foods, Inc.",A,RENT,44206,44541,00:00.0,Fully Paid,44541,595085,Car,A1, 36 months,Not Verified,74500,0.1638,355.35,0.0705,11500,40,12580,1 year,70
740349,CA,INDIVIDUAL,1 year,State Of California,A,RENT,44297,44358,00:00.0,Fully Paid,44388,938040,Car,A4, 36 months,Not Verified,74400,0.1365,108.54,0.0729,3500,12,3522,1 year,70
727311,CA,INDIVIDUAL,10+ years,Marin Community College District,A,RENT,44297,44330,00:00.0,Fully Paid,44361,922807,Car,A5, 36 months,Not Verified,53196,0.166,93.54,0.0766,3000,21,3383,10 years,80
583684,FL,INDIVIDUAL,2 years,Zuccareli's,A,RENT,44449,44482,00:00.0,Fully Paid,44513,750023,Car,A2, 36 months,Not Verified,30000,0.0568,127.69,0.0676,4150,21,4597,2 years,65
732993,TX,INDIVIDUAL,2 years,Valley Regional Medical Center,A,RENT,44297,44332,00:00.0,Fully Paid,44361,929259,Car,A5, 36 months,Not Verified,66000,0.0095,218.26,0.0766,7000,7,7857,2 years,65
702817,NY,INDIVIDUAL,3 years,,A,RENT,44266,44269,00:00.0,Fully Paid,44330,894687,Car,A3, 36 months,Not Verified,24000,0.056,154.21,0.0692,5000,10,5551,3 years,65
388500,FL,INDIVIDUAL,< 1 year,Cruses-n-More,A,RENT,44295,44298,00:00.0,Fully Paid,44328,422006,Car,A2, 36 months,Not Verified,24000,0,311.91,0.0768,10000,9,11229,1 year,70
359428,CA,INDIVIDUAL,< 1 year,,A,RENT,44508,44511,00:00.0,Fully Paid,44541,366625,Car,A3, 36 months,Not Verified,40000,0.0648,313.37,0.08,10000,23,11281,1 year,70
403285,FL,INDIVIDUAL,< 1 year,Millenium Partners,A,RENT,44325,44299,00:00.0,Fully Paid,44327,448561,Car,A5, 36 months,Not Verified,70004,0.0756,256.76,0.0963,8000,17,9036,1 year,70
792705,MA,INDIVIDUAL,2 years,Pcdata,A,RENT,44358,44391,00:00.0,Fully Paid,44422,997144,Car,A2, 36 months,Not Verified,81600,0.0847,170.34,0.0599,5600,14,6132,2 years,65
403806,NY,INDIVIDUAL,2 years,metlife,A,RENT,44325,44362,00:00.0,Fully Paid,44389,449570,Car,A5, 36 months,Not Verified,45000,0.0536,96.29,0.0963,3000,6,3466,2 years,65
371814,HI,INDIVIDUAL,6 years,Hawaii Agriculture Research Center,A,RENT,44205,44328,00:00.0,Fully Paid,44296,390093,Car,A4, 36 months,Not Verified,60000,0.0178,319.47,0.0932,10000,30,10911,6 years,65
471013,AL,INDIVIDUAL,< 1 year,BBVA Compass,A,RENT,44206,44240,00:00.0,Fully Paid,44240,594630,Car,A5, 36 months,Not Verified,34000,0.0646,238.29,0.0894,7500,8,8579,1 year,70
612578,MD,INDIVIDUAL,< 1 year,Mattingly Electric,A,RENT,44510,44513,00:00.0,Fully Paid,44574,785477,Car,A5, 36 months,Not Verified,25000,0.1666,154.18,0.0691,5000,32,5551,1 year,70
543168,PA,INDIVIDUAL,9 years,ira mast,A,RENT,44387,44332,00:00.0,Fully Paid,44450,700814,Car,A5, 36 months,Not Verified,45000,0.0523,375.38,0.0788,12000,20,12815,9 years,65
843193,NC,INDIVIDUAL,1 year,Firsthealth of the carolinas,A,RENT,44419,44513,00:00.0,Fully Paid,44267,1053961,Car,A2, 36 months,Not Verified,60000,0.1254,109.51,0.0599,3600,33,3702,1 year,70
464824,VA,INDIVIDUAL,7 years,Virginia Military Institute,A,RENT,44539,44332,00:00.0,Fully Paid,44542,582795,Car,A5, 36 months,Not Verified,48000,0.1635,285.95,0.0894,9000,18,10292,7 years,65
370875,CA,INDIVIDUAL,4 years,mercury insurance,A,RENT,44205,44482,00:00.0,Fully Paid,44239,388091,Car,A5, 36 months,Not Verified,39996,0.0918,208.62,0.0963,6500,25,7510,4 years,65
831149,MA,INDIVIDUAL,1 year,Anika Therapeutics,B,RENT,44419,44210,00:00.0,Fully Paid,44241,1040357,Car,B1, 36 months,Not Verified,96000,0.0143,387.15,0.0999,12000,16,13851,1 year,70
516551,CT,INDIVIDUAL,1 year,Creative Concrete Solutions,B,RENT,44326,44299,00:00.0,Fully Paid,44360,667620,Car,B3, 36 months,Not Verified,30000,0.0424,227.92,0.1062,7000,14,8203,1 year,70
1013989,CA,INDIVIDUAL,10+ years,Kaiser Permanente,B,RENT,44511,44271,00:00.0,Fully Paid,44328,1241339,Car,B3, 36 months,Not Verified,54000,0.1527,33.08,0.1171,1000,14,1039,10 years,80
794612,MA,INDIVIDUAL,2 years,TERC,B,RENT,44358,44302,00:00.0,Fully Paid,44422,999258,Car,B2, 36 months,Not Verified,46151.04,0.1108,195.27,0.1059,6000,20,7030,2 years,65
677567,FL,INDIVIDUAL,3 years,Citrus Health and Rehab,B,RENT,44238,44332,00:00.0,Fully Paid,44300,865682,Car,B2, 36 months,Not Verified,116400,0.0228,287.18,0.1,8900,14,10338,3 years,65
1000989,NJ,INDIVIDUAL,3 years,Barclays Capital,B,RENT,44480,44514,00:00.0,Fully Paid,44544,1226747,Car,B5, 36 months,Not Verified,125000,0.0787,251.59,0.1269,7500,19,9057,3 years,65
495471,VA,INDIVIDUAL,5 years,"1st Class Sleep Diagnostics, Inc.",B,RENT,44265,44211,00:00.0,Fully Paid,44360,634654,Car,B3, 36 months,Not Verified,95000,0.0128,455.84,0.1062,14000,8,16436,5 years,75
810177,UT,INDIVIDUAL,6 years,Stanley Access Technologies,B,RENT,44388,44332,00:00.0,Fully Paid,44422,1017070,Car,B1, 36 months,Not Verified,47000,0.1014,112.92,0.0999,3500,14,4065,6 years,65
641270,FL,INDIVIDUAL,< 1 year,Ring Power,B,RENT,44207,44332,00:00.0,Fully Paid,44482,820864,Car,B2, 36 months,Not Verified,49000,0.1435,127.67,0.0925,4000,10,4587,1 year,70
460192,CA,INDIVIDUAL,< 1 year,Car Quest,B,RENT,44539,44212,00:00.0,Fully Paid,44267,574141,Car,B4, 36 months,Not Verified,12000,0.06,186.48,0.1218,5600,10,6648,1 year,70
967719,NY,INDIVIDUAL,9 years,u.s. security assoiciates inc,B,RENT,44480,44511,00:00.0,Fully Paid,44541,1188457,Car,B1, 36 months,Not Verified,25000,0.0614,119.24,0.0991,3700,10,3731,9 years,65
508481,IL,INDIVIDUAL,1 year,Arthur J Gallagher,B,RENT,44326,44329,00:00.0,Fully Paid,44360,656090,Car,B4, 36 months,Not Verified,57000,0.1855,180.05,0.1099,5500,18,6482,1 year,70
348609,MA,INDIVIDUAL,10+ years,Boston College,B,RENT,44355,44358,00:00.0,Fully Paid,44388,349851,Car,B3, 36 months,Not Verified,65004,0.0155,80.77,0.1008,2500,15,2907,10 years,80
355954,GA,INDIVIDUAL,3 years,Trc Staffing,B,RENT,44447,44451,00:00.0,Fully Paid,44480,360932,Car,B3, 36 months,Not Verified,22000,0.09,64.85,0.1033,3000,15,2334,3 years,65
484417,NV,INDIVIDUAL,4 years,TNT POOL SERVICE,B,RENT,44237,44268,00:00.0,Fully Paid,44299,616749,Car,B4, 36 months,Not Verified,48659,0.0683,245.52,0.1099,7500,6,8839,4 years,65
441476,FL,INDIVIDUAL,5 years,city of miami beach,B,RENT,44448,44484,00:00.0,Fully Paid,44512,535632,Car,B1, 36 months,Not Verified,20000,0.0312,157.46,0.1114,4800,10,5669,5 years,75
623786,IL,INDIVIDUAL,5 years,Chicago Transit Authority,B,RENT,44540,44392,00:00.0,Fully Paid,44574,799415,Car,B2, 36 months,Not Verified,48000,0.0893,159.59,0.0925,5000,5,5745,5 years,75
668426,FL,INDIVIDUAL,7 years,Christian Coalition of Florida,B,RENT,44238,44240,00:00.0,Fully Paid,44240,854631,Car,B3, 36 months,Not Verified,56000,0.2164,113.55,0.1037,3500,20,3991,7 years,65
611203,MI,INDIVIDUAL,< 1 year,M&K II,B,RENT,44510,44332,00:00.0,Fully Paid,44574,783808,Car,B1, 36 months,Not Verified,52000,0.0623,79.36,0.0888,2500,6,2857,1 year,70
460657,UT,INDIVIDUAL,< 1 year,Backcountry.com,B,RENT,44509,44390,00:00.0,Fully Paid,44573,575227,Car,B5, 36 months,Not Verified,15600,0.2369,40.16,0.1253,1200,4,1446,1 year,70
508406,CA,INDIVIDUAL,< 1 year,TW&C,B,RENT,44296,44422,00:00.0,Fully Paid,44481,655976,Car,B5, 36 months,Not Verified,46344,0.1139,115.19,0.1136,3500,15,4109,1 year,70
480331,HI,INDIVIDUAL,9 years,Military,B,RENT,44206,44240,00:00.0,Fully Paid,44268,610554,Car,B5, 36 months,Not Verified,66000,0.1842,83.93,0.1136,2550,19,3021,9 years,65
452094,GA,INDIVIDUAL,1 year,US Security Associates,B,RENT,44478,44515,00:00.0,Fully Paid,44510,557659,Car,B5, 36 months,Not Verified,13440,0.0205,160.64,0.1253,4800,5,5286,1 year,70
719263,CA,INDIVIDUAL,3 years,Oakley,B,RENT,44297,44300,00:00.0,Fully Paid,44330,913586,Car,B3, 36 months,Not Verified,68000,0.1184,275.76,0.1037,8500,11,9927,3 years,65
820142,NC,INDIVIDUAL,4 years,pizza inn,B,RENT,44388,44361,00:00.0,Fully Paid,44480,1028341,Car,B2, 36 months,Not Verified,35000,0.2568,58.59,0.1059,1800,28,1816,4 years,65
750212,MA,INDIVIDUAL,5 years,hot chocolate sparrow,B,RENT,44327,44515,00:00.0,Fully Paid,44361,949517,Car,B4, 36 months,Not Verified,24000,0.019,197.83,0.1149,6000,19,7122,5 years,75
476497,MA,INDIVIDUAL,< 1 year,,B,RENT,44206,44302,00:00.0,Fully Paid,44240,603653,Car,B5, 36 months,Not Verified,24000,0.2175,209.17,0.1253,6250,22,7530,1 year,70
450443,NY,INDIVIDUAL,1 year,,B,RENT,44478,44510,00:00.0,Fully Paid,44510,554017,Car,B5, 36 months,Not Verified,61000,0.0329,481.92,0.1253,14400,4,15446,1 year,70
834311,SC,INDIVIDUAL,10+ years,coastal tec,B,RENT,44419,44484,00:00.0,Fully Paid,44269,1044140,Car,B2, 36 months,Not Verified,35000,0.1413,175.75,0.1059,5400,26,6295,10 years,80
424016,VA,INDIVIDUAL,4 years,US Cellular,B,RENT,44386,44328,00:00.0,Fully Paid,44297,499463,Car,B4, 36 months,Not Verified,35400,0.2115,318.38,0.1189,9600,36,11027,4 years,65
384414,PA,INDIVIDUAL,1 year,Owens-Illinois,C,RENT,44264,44239,00:00.0,Fully Paid,44298,415486,Car,C1, 36 months,Not Verified,40000,0.009,301.2,0.1253,9000,12,10716,1 year,70
431106,NY,INDIVIDUAL,10+ years,pitman company,C,RENT,44417,44454,00:00.0,Fully Paid,44451,511552,Car,C1, 36 months,Not Verified,48000,0.2051,251,0.1253,7500,19,9036,10 years,80
524434,CA,INDIVIDUAL,2 years,CORNELL COMPANIES,C,RENT,44357,44453,00:00.0,Fully Paid,44390,678537,Car,C1, 36 months,Not Verified,31200,0.0769,283.97,0.1323,8400,8,10224,2 years,65
1040921,UT,INDIVIDUAL,6 years,star trucking,C,RENT,44511,44332,00:00.0,Fully Paid,44361,1271130,Car,C1, 36 months,Not Verified,108000,0.0683,373.24,0.1349,11000,20,13182,6 years,65
599419,IL,INDIVIDUAL,7 years,The Grafton,C,RENT,44479,44513,00:00.0,Fully Paid,44481,769354,Car,C2, 36 months,Not Verified,60000,0.1762,305.9,0.1361,9000,16,10611,7 years,65
